best_round_greedy_success,best_round_index,disagreement_end,disagreement_rate,disagreement_start,final_greedy_success,kind,path_entropy,path_entropy_end,path_entropy_start,resume_gate_status,route_entropy,route_entropy_end,route_entropy_start,route_pair_dominant_mean,seed,student_confidence_end,student_confidence_start,teacher_confidence_end,teacher_confidence_mean,teacher_confidence_start,unique_ratio_end,unique_ratio_start,unique_state_ratio,variant
,,,0.5810749179594272,,,reference,1.073558705000467,,,,1.3764791266185612,,,0.34611328125,strong_avg,,,,0.9582075805561723,,,,0.0037500932279236274,
,,,0.7815208333333333,,,reference,0.7721694129804769,,,,1.3816573057572048,,,,final_avg,,,,0.9828157924028734,,,,0.0025833333333333333,
0.0,1,0.9746875,,1.0,0.0,final_seed,,0.7763741555213928,0.5627137683331966,,,1.370620912015438,1.3846089839935303,0.7128125,47,0.7745697939228267,0.3271863809786737,0.996175785779953,,0.991108963266015,0.0033125,0.0015625,,kl_lss_sare
0.453125,4,0.6306875,,1.0,0.453125,final_seed,,,,,,,,,47,0.906511772569269,0.8333976697176695,0.9534548531100154,,0.991108963266015,0.0035,0.0015625,,kl_lss_single_expert
0.515625,3,0.23585278986941036,,0.9995625,0.515625,final_seed,,0.7413531999615549,0.48537210772931577,,,1.3786359805115378,1.3857129241228103,0.585205078125,53,0.9181836036575326,0.24762792591098695,0.9609486987621925,,0.9968760343380272,0.0065954359583168445,0.0018125,,kl_lss_sare
0.515625,3,0.23585278986941036,,0.99925,0.515625,final_seed,,,,,,,,,53,0.9528946571544455,0.3839722318891436,0.9609486987621925,,0.9969614201970398,0.0065954359583168445,0.001875,,kl_lss_single_expert
0.421875,4,0.9715,,0.6366875,0.421875,final_seed,,1.030398280531168,0.5309963844120502,,,1.3833440754413604,1.3856626842021942,0.4547900390625,59,0.8045172734893858,0.5412541210800409,0.9991601507812738,,0.9857823746055364,0.00325,0.0023125,,kl_lss_sare
0.421875,4,0.97525,,0.9990625,0.421875,final_seed,,,,,,,,,59,0.9020318277925253,0.38036955568939446,0.9968598792776465,,0.9944162930175662,0.00325,0.0020625,,kl_lss_single_expert
,,,,,,verdict,,,,mechanism plausible but weak,,,,,,,,,,,,,,
